,Demographic,DBN,School Name,Cohort Year,Total Cohort,Total Grads #,Total Grads %,Total Regents - n,Total Regents - % of cohort,Total Regents - % of grads,Advanced Regents - n,Advanced Regents - % of cohort,Advanced Regents - % of grads,Regents w/o Advanced - n,Regents w/o Advanced - % of cohort,Regents w/o Advanced - % of grads,Local - n,Local - % of cohort,Local - % of grads,Still Enrolled - n,Still Enrolled - % of cohort,Dropout #,Dropout %,Grad Year,fiscal_year,system_code,location_code,location_name,BEDS,Managed_by_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,open_date,Status_descriptions,Primary_building_code,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Principal_Name,Principal_title,Principal_phone_number,fax_number,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,community_school_sup_name,Tier_3_Support_Location_Name,Tier_3_Support_Leader_Name,Tier_2_Support_Location_Name,HighSchool_Network_Location_Code,HighSchool_Network_Name,HighSchool_Network_Superintendent,Community_district 1,Police_precinct,Closest LIU Distance,Num of LIU Near,Distance From HFL,Closest HFV,borough
729,Total Cohort,09X412,BRONX HIGH SCHOOL OF BUSINESS,2004,108,49,45.4,41,38.0,83.7,13,12.0,26.5,28,25.9,57.1,8,7.4,16.3,39,36.1,18,16.7,2008,2020,09X412,X412,Bronx High School of Business,320900011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Alice Bajana Vega,Principal,718-410-4060,718-992-5760,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
730,Total Cohort,09X412,BRONX HIGH SCHOOL OF BUSINESS,2005,102,66,64.7,48,47.1,72.7,20,19.6,30.3,28,27.5,42.4,18,17.6,27.3,2,2.0,28,27.5,2009,2020,09X412,X412,Bronx High School of Business,320900011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Alice Bajana Vega,Principal,718-410-4060,718-992-5760,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
731,Total Cohort,09X412,BRONX HIGH SCHOOL OF BUSINESS,2006,110,54,49.1,38,34.5,70.40000000000002,13,11.8,24.1,25,22.7,46.3,16,14.5,29.6,37,33.6,18,16.4,2010,2020,09X412,X412,Bronx High School of Business,320900011412,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Alice Bajana Vega,Principal,718-410-4060,718-992-5760,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
732,Total Cohort,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2002,65,45,69.2,15,23.1,33.3,0,0.0,0.0,15,23.1,33.3,30,46.2,66.7,12,18.5,6,9.2,2006,2020,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,WILLIAM QUINTANA,Principal,718-410-4040,718-992-4129,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
733,Total Cohort,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2003,131,97,74.0,55,42.0,56.7,0,0.0,0.0,55,42.0,56.7,42,32.1,43.3,20,15.3,13,9.9,2007,2020,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,WILLIAM QUINTANA,Principal,718-410-4040,718-992-4129,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
734,Total Cohort,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2004,84,70,83.3,56,66.7,80.0,14,16.7,20.0,42,50.0,60.0,14,16.7,20.0,12,14.3,2,2.4,2008,2020,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,WILLIAM QUINTANA,Principal,718-410-4040,718-992-4129,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
735,Total Cohort,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2005,72,69,95.8,60,83.3,87.0,20,27.8,29.0,40,55.6,58.0,9,12.5,13.0,1,1.4,1,1.4,2009,2020,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,WILLIAM QUINTANA,Principal,718-410-4040,718-992-4129,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
736,Total Cohort,09X413,BRONX HIGH SCHOOL FOR MEDICAL SCIENCE,2006,103,86,83.5,73,70.90000000000002,84.9,25,24.3,29.1,48,46.6,55.8,13,12.6,15.1,15,14.6,1,1.0,2010,2020,09X413,X413,Bronx High School for Medical Science,320900011413,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2001-07-01T00:00:00.000,Open,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,WILLIAM QUINTANA,Principal,718-410-4040,718-992-4129,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
737,Total Cohort,09X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA,2002,55,35,63.6,15,27.3,42.9,0,0.0,0.0,15,27.3,42.9,21,38.2,60.0,14,25.5,5,9.1,2006,2020,09X414,X414,Jonathan Levin High School for Media and Communica,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",2001-07-01T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Jacqueline Boswell,PRINCIPAL,718-992-3709,718-992-4170,9,9,,,,,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
738,Total Cohort,09X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA,2003,76,24,31.6,15,19.7,62.5,0,0.0,0.0,15,19.7,62.5,9,11.8,37.5,31,40.8,18,23.7,2007,2020,09X414,X414,Jonathan Levin High School for Media and Communica,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",2001-07-01T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Jacqueline Boswell,PRINCIPAL,718-992-3709,718-992-4170,9,9,,,,,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
739,Total Cohort,09X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA,2004,73,42,57.5,25,34.2,59.5,0,0.0,0.0,25,34.2,59.5,17,23.3,40.5,25,34.2,3,4.1,2008,2020,09X414,X414,Jonathan Levin High School for Media and Communica,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",2001-07-01T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Jacqueline Boswell,PRINCIPAL,718-992-3709,718-992-4170,9,9,,,,,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
740,Total Cohort,09X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA,2005,62,48,77.4,30,48.4,62.5,0,0.0,0.0,30,48.4,62.5,18,29.0,37.5,5,8.1,2,3.2,2009,2020,09X414,X414,Jonathan Levin High School for Media and Communica,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",2001-07-01T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Jacqueline Boswell,PRINCIPAL,718-992-3709,718-992-4170,9,9,,,,,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
741,Total Cohort,09X414,JONATHAN LEVIN HIGH SCHOOL FOR MEDIA,2006,123,56,45.5,38,30.9,67.9,1,0.8,1.8,37,30.1,66.1,18,14.6,32.1,51,41.5,5,4.1,2010,2020,09X414,X414,Jonathan Levin High School for Media and Communica,320900011414,DOE,General Academic,High school,"12,SE","09,10,11,12",2001-07-01T00:00:00.000,Closed,X410,240 EAST 172 STREET,NY,1008775.0,245072.0,-73.911366,40.839307,204.0,16.0,22500.0,2028170002.0,BX14,East Concourse-Concourse Village,Jacqueline Boswell,PRINCIPAL,718-992-3709,718-992-4170,9,9,,,,,,HS02,H.S. Network 02 Superintendent Office,"STAPLE, CARRON",204.0,44.0,0.08815877802629712,2613,0.3140843476864832,Baraka African Market,Bronx
742,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2001,43,29,67.4,18,41.9,62.1,1,2.3,3.4,17,39.5,58.6,11,25.6,37.9,8,18.6,3,7.0,2005,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
743,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2002,72,45,62.5,32,44.4,71.1,2,2.8,4.4,30,41.7,66.7,13,18.1,28.9,12,16.7,12,16.7,2006,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
744,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2003,115,79,68.7,41,35.70000000000001,51.9,6,5.2,7.6,35,30.4,44.3,38,33.0,48.1,22,19.1,9,7.8,2007,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
745,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2004,127,87,68.5,60,47.2,69.0,5,3.9,5.7,55,43.3,63.2,27,21.3,31.0,23,18.1,15,11.8,2008,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
746,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2005,98,66,67.3,45,45.9,68.2,4,4.1,6.1,41,41.8,62.1,21,21.4,31.8,24,24.5,5,5.1,2009,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
747,Total Cohort,09X505,BRONX SCHOOL FOR LAW  GOVERNMENT AND,2006,122,94,77.0,70,57.4,74.5,4,3.3,4.3,66,54.1,70.2,24,19.7,25.5,17,13.9,5,4.1,2010,2020,09X505,X505,"Bronx School for Law, Government and Justice",320900011505,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","07,08,09,10,11,12",1997-08-04T00:00:00.000,Open,X460,244 EAST 163 STREET,NY,1006660.0,240754.0,-73.919024,40.827461,204.0,16.0,18302.0,2024450006.0,BX14,East Concourse-Concourse Village,Johanie Hernandez,Principal,718-410-3430,718-410-3950,9,9,,,NYCDOE Citywide Office - Affinity Schools,,School Support Team 4- Affinity Group,HS03,HS Network 03 Superintendent Office,"WALSH, FRED",204.0,44.0,0.13801308344578933,2124,0.36659997188948135,La Hermadad Supermarket Inc.,Bronx
748,Total Cohort,09X517,FREDERICK DOUGLASS ACADEMY III SECOND,2004,66,58,87.9,37,56.1,63.8,1,1.5,1.7,36,54.5,62.1,21,31.8,36.2,5,7.6,3,4.5,2008,2020,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829.0,242956.0,-73.903951,40.833493,203.0,16.0,14701.0,2029250001.0,BX01,Claremont-Bathgate,JUMEL CARLOS,Principal,718-538-9726,718-538-9796,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.06408847185218411,1948,0.10786527105542308,Food Bazaar,Bronx
749,Total Cohort,09X517,FREDERICK DOUGLASS ACADEMY III SECOND,2005,69,53,76.8,32,46.4,60.4,1,1.4,1.9,31,44.9,58.5,21,30.4,39.6,14,20.3,1,1.4,2009,2020,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829.0,242956.0,-73.903951,40.833493,203.0,16.0,14701.0,2029250001.0,BX01,Claremont-Bathgate,JUMEL CARLOS,Principal,718-538-9726,718-538-9796,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.06408847185218411,1948,0.10786527105542308,Food Bazaar,Bronx
750,Total Cohort,09X517,FREDERICK DOUGLASS ACADEMY III SECOND,2006,87,68,78.2,45,51.7,66.2,0,0.0,0.0,45,51.7,66.2,23,26.4,33.8,16,18.4,1,1.1,2010,2020,09X517,X517,Frederick Douglass Academy III Secondary School,320900011517,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2000-07-01T00:00:00.000,Open,X148,3630 THIRD AVENUE,NY,1010829.0,242956.0,-73.903951,40.833493,203.0,16.0,14701.0,2029250001.0,BX01,Claremont-Bathgate,JUMEL CARLOS,Principal,718-538-9726,718-538-9796,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.06408847185218411,1948,0.10786527105542308,Food Bazaar,Bronx
751,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2001,136,103,75.7,1,0.7,1.0,1,0.7,1.0,0,0.0,0.0,102,75.0,99.0,15,11.0,11,8.1,2005,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
752,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2002,145,99,68.3,50,34.5,50.5,4,2.8,4.0,46,31.7,46.5,49,33.8,49.5,25,17.2,17,11.7,2006,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
753,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2003,179,110,61.5,59,33.0,53.6,3,1.7,2.7,56,31.3,50.9,51,28.5,46.4,42,23.5,20,11.2,2007,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
754,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2004,143,89,62.2,57,39.9,64.0,3,2.1,3.4,54,37.8,60.7,32,22.4,36.0,35,24.5,13,9.1,2008,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
755,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2005,156,94,60.3,59,37.8,62.8,13,8.3,13.8,46,29.5,48.9,35,22.4,37.2,38,24.4,14,9.0,2009,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
756,Total Cohort,09X525,BRONX LEADERSHIP ACADEMY HIGH SCHOOL,2006,178,122,68.5,94,52.8,77.0,16,9.0,13.1,78,43.8,63.9,28,15.7,23.0,16,9.0,33,18.5,2010,2020,09X525,X525,Bronx Leadership Academy High School,320900011525,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996-06-05T00:00:00.000,Open,X876,1710 WEBSTER AVENUE,NY,1011097.0,246511.0,-73.902969,40.84325,203.0,15.0,16500.0,2028980001.0,BX01,Claremont-Bathgate,Geralda Valcin,I.A. Principal,718-299-4274,718-299-4707,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09591033294947762,1114,0.11472549500457416,347 CHABELY DELI GROCERY,Bronx
757,Total Cohort,09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2002,44,29,65.9,7,15.9,24.1,0,0.0,0.0,7,15.9,24.1,22,50.0,75.9,10,22.7,2,4.5,2006,2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840.0,240756.0,-73.90392,40.827455,203.0,16.0,13500.0,2026340001.0,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09434008452347689,3339,0.22339670846121648,Z&F Deli Grocery,Bronx
758,Total Cohort,09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2003,47,31,66.0,22,46.8,71.0,0,0.0,0.0,22,46.8,71.0,9,19.1,29.0,10,21.3,5,10.6,2007,2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840.0,240756.0,-73.90392,40.827455,203.0,16.0,13500.0,2026340001.0,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09434008452347689,3339,0.22339670846121648,Z&F Deli Grocery,Bronx
759,Total Cohort,09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2004,48,38,79.2,17,35.4,44.7,0,0.0,0.0,17,35.4,44.7,21,43.8,55.3,7,14.6,3,6.3,2008,2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840.0,240756.0,-73.90392,40.827455,203.0,16.0,13500.0,2026340001.0,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09434008452347689,3339,0.22339670846121648,Z&F Deli Grocery,Bronx
760,Total Cohort,09X543,HIGH SCHOOL FOR VIOLIN AND DANCE,2005,39,32,82.1,26,66.7,81.3,2,5.1,6.3,24,61.5,75.0,6,15.4,18.8,1,2.6,5,12.8,2009,2020,09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003-07-01T00:00:00.000,Open,X400,1110 BOSTON ROAD,NY,1010840.0,240756.0,-73.90392,40.827455,203.0,16.0,13500.0,2026340001.0,BX35,Morrisania-Melrose,Franklin Sim,Principal,718-842-0687,718-589-9849,9,9,,,NYCDOE Borough Office - Bronx,"SAFFER, NANCY",School Support Team 2- Bronx,HS09,HS Network 09 Superintendent Office,"ALCOFF, MICHAEL",203.0,42.0,0.09434008452347689,3339,0.22339670846121648,Z&F Deli Grocery,Bronx
